Steps out_loss reg_loss point_loss train_accuracy time memory
8507 0.069 18.248 0.414 0.98 4840.84 8657.3
8508 0.060 18.248 0.449 0.98 4841.18 8657.3
8509 0.097 18.248 0.456 0.97 4841.54 8657.3
8510 0.051 18.248 0.417 0.98 4841.95 8657.3
8511 0.124 18.248 0.466 0.96 4842.19 8657.3
8513 0.093 18.248 0.478 0.97 4845.63 8649.2
8514 0.048 18.248 0.428 0.98 4845.99 8624.3
8515 0.055 18.248 0.424 0.98 4846.34 8624.4
8516 0.048 18.248 0.443 0.98 4846.69 8624.4
8517 0.089 18.248 0.422 0.97 4847.06 8624.4
8518 0.044 18.248 0.414 0.99 4847.44 8624.4
8519 0.105 18.248 0.424 0.97 4847.80 8624.6
8520 0.106 18.248 0.452 0.97 4848.13 8624.7
8521 0.074 18.248 0.455 0.97 4848.51 8624.7
8522 0.076 18.248 0.448 0.98 4848.87 8624.7
8523 0.108 18.248 0.463 0.97 4849.22 8591.1
8524 0.061 18.248 0.434 0.98 4849.60 8591.1
8525 0.640 18.248 0.674 0.74 4849.72 8591.1
8527 0.112 18.248 0.425 0.96 4853.29 8534.9
8528 0.105 18.248 0.443 0.97 4853.66 8554.5
8529 0.115 18.248 0.449 0.96 4854.04 8460.5
8530 0.065 18.248 0.452 0.98 4854.39 8460.5
8531 0.069 18.248 0.448 0.98 4854.78 8460.5
8532 0.068 18.248 0.456 0.98 4855.14 8460.5
8533 0.062 18.248 0.443 0.98 4855.52 8460.5
8534 0.089 18.248 0.435 0.97 4855.88 8460.5
8535 0.055 18.248 0.438 0.98 4856.26 8460.5
8536 0.042 18.248 0.430 0.99 4856.62 8460.8
8537 0.098 18.248 0.430 0.97 4856.94 8460.8
8538 0.052 18.248 0.425 0.98 4857.34 8460.8
8539 0.117 18.248 0.473 0.97 4857.50 8460.8
8541 0.088 18.248 0.433 0.97 4861.24 8439.9
8542 0.105 18.248 0.430 0.97 4861.59 8367.0
8543 0.073 18.248 0.446 0.98 4861.96 8367.0
8544 0.064 18.248 0.466 0.98 4862.32 8367.0
8545 0.075 18.248 0.424 0.97 4862.68 8367.0
8546 0.064 18.248 0.452 0.98 4863.03 8367.4
8547 0.052 18.248 0.416 0.99 4863.40 8367.4
8548 0.129 18.248 0.416 0.96 4863.76 8367.4
8549 0.058 18.248 0.446 0.98 4864.13 8367.4
8550 0.081 18.248 0.436 0.97 4864.50 8367.4
8551 0.043 18.248 0.443 0.99 4864.87 8367.4
8552 0.107 18.248 0.474 0.96 4865.10 8367.4
8554 0.062 18.248 0.443 0.98 4871.01 8446.0
8555 0.061 18.248 0.424 0.98 4871.40 8446.0
8556 0.088 18.248 0.455 0.97 4871.75 8446.0
8557 0.058 18.248 0.444 0.98 4872.14 8406.8
8558 0.066 18.248 0.429 0.98 4872.47 8406.8
8559 0.105 18.248 0.406 0.97 4872.71 8406.9
8560 0.074 18.248 0.451 0.98 4873.09 8406.9
8561 0.100 18.248 0.418 0.97 4873.47 8406.9
8562 0.042 18.248 0.462 0.99 4873.86 8406.9
8563 0.071 18.248 0.481 0.98 4874.19 8406.9
8564 0.079 18.248 0.423 0.98 4874.56 8406.9
8565 0.139 18.248 0.420 0.96 4874.93 8406.9
8566 0.335 18.248 0.577 0.88 4875.06 8406.9
8568 0.096 18.248 0.425 0.97 4878.74 8443.8
8569 0.125 18.248 0.468 0.96 4879.07 8443.8
8570 0.039 18.248 0.406 0.99 4879.44 8443.8
8571 0.047 18.248 0.419 0.98 4879.82 8400.7
8572 0.090 18.248 0.457 0.97 4880.18 8400.7
8573 0.111 18.248 0.449 0.96 4880.52 8400.7
8574 0.064 18.248 0.447 0.98 4880.88 8400.7
8575 0.074 18.248 0.443 0.97 4881.29 8400.7
8576 0.083 18.248 0.450 0.97 4881.67 8352.5
8577 0.086 18.248 0.432 0.97 4882.04 8352.8
8578 0.050 18.248 0.430 0.99 4882.38 8352.8
8579 0.066 18.248 0.450 0.98 4882.67 8352.8
8581 0.105 18.248 0.443 0.96 4886.44 8342.4
8582 0.101 18.248 0.459 0.97 4886.79 8342.4
8583 0.070 18.248 0.442 0.98 4887.16 8342.6
8584 0.071 18.248 0.455 0.98 4887.52 8342.6
8585 0.075 18.248 0.456 0.98 4887.88 8342.6
8586 0.080 18.248 0.435 0.97 4888.23 8293.2
8587 0.037 18.248 0.415 0.99 4888.65 8293.5
8588 0.084 18.248 0.453 0.97 4889.02 8293.5
8589 0.081 18.248 0.434 0.97 4889.33 8254.6
8590 0.048 18.248 0.419 0.99 4889.71 8254.8
8591 0.106 18.248 0.437 0.96 4890.10 8254.8
8592 0.086 18.248 0.461 0.97 4890.36 8254.9
8594 0.103 18.248 0.416 0.97 4894.08 8355.1
8595 0.123 18.248 0.440 0.96 4894.42 8355.0
8596 0.059 18.248 0.453 0.98 4894.78 8355.0
8597 0.056 18.248 0.439 0.98 4895.19 8355.2
8598 0.124 18.248 0.446 0.96 4895.56 8355.3
8599 0.082 18.248 0.438 0.98 4895.94 8355.3
8600 0.070 18.248 0.420 0.98 4896.32 8355.3
8601 0.063 18.248 0.454 0.98 4896.71 8355.5
8602 0.148 18.248 0.407 0.96 4897.07 8355.5
8603 0.079 18.248 0.467 0.98 4897.44 8355.5
8604 0.140 18.248 0.477 0.96 4897.82 8314.5
8605 0.090 18.248 0.479 0.97 4898.03 8314.5
8607 0.107 18.248 0.414 0.96 4901.80 8330.2
8608 0.053 18.248 0.451 0.98 4902.21 8330.2
8609 0.126 18.248 0.455 0.96 4902.62 8330.2
8610 0.053 18.248 0.434 0.98 4903.00 8330.2
8611 0.091 18.248 0.420 0.97 4903.36 8330.2
8612 0.101 18.248 0.446 0.97 4903.73 8330.6
8613 0.084 18.248 0.447 0.97 4904.07 8330.6
8614 0.054 18.248 0.454 0.98 4904.40 8275.0
8615 0.093 18.248 0.454 0.97 4904.78 8275.0
8616 0.093 18.248 0.510 0.97 4905.08 8275.0
8617 0.055 18.248 0.427 0.98 4905.48 8275.0
8618 0.093 18.248 0.424 0.97 4905.75 8275.0
8620 0.042 18.248 0.432 0.99 4909.49 8275.1
8621 0.082 18.248 0.451 0.97 4909.80 8373.8
8622 0.102 18.248 0.446 0.97 4910.16 8282.7
8623 0.074 18.248 0.476 0.98 4910.55 8282.7
8624 0.073 18.248 0.445 0.98 4910.91 8283.1
8625 0.048 18.248 0.418 0.98 4911.26 8283.1
8626 0.143 18.248 0.452 0.95 4911.62 8283.1
8627 0.053 18.248 0.440 0.98 4911.97 8283.1
8628 0.075 18.248 0.432 0.98 4912.29 8283.1
8629 0.127 18.248 0.434 0.96 4912.64 8283.1
8630 0.054 18.248 0.417 0.98 4913.02 8283.1
8631 0.100 18.248 0.440 0.97 4913.34 8283.1
8633 0.072 18.248 0.475 0.98 4916.78 8290.3
8634 0.068 18.248 0.416 0.98 4917.16 8322.4
8635 0.111 18.248 0.473 0.97 4917.50 8310.9
8636 0.060 18.248 0.428 0.98 4917.84 8310.9
8637 0.053 18.248 0.445 0.98 4918.20 8310.9
8638 0.055 18.248 0.440 0.98 4918.59 8310.9
8639 0.087 18.248 0.471 0.97 4918.95 8310.9
8640 0.135 18.248 0.456 0.96 4919.24 8310.9
8641 0.065 18.248 0.441 0.98 4919.61 8310.9
8642 0.114 18.248 0.431 0.97 4920.00 8310.9
8643 0.070 18.248 0.416 0.98 4920.38 8310.9
8644 0.141 18.248 0.461 0.96 4920.74 8310.9
8646 0.077 18.248 0.456 0.98 4924.40 8379.6
8647 0.131 18.248 0.408 0.96 4924.75 8416.7
8648 0.065 18.248 0.450 0.98 4925.12 8416.7
8649 0.075 18.248 0.429 0.98 4925.52 8379.5
8650 0.065 18.248 0.421 0.98 4925.92 8335.9
8651 0.096 18.248 0.439 0.97 4926.27 8335.9
8652 0.061 18.248 0.462 0.98 4926.64 8335.9
8653 0.067 18.248 0.430 0.98 4927.02 8335.9
8654 0.061 18.248 0.411 0.99 4927.39 8335.9
8655 0.072 18.248 0.456 0.98 4927.78 8335.9
8656 0.090 18.248 0.472 0.97 4928.15 8335.9
8657 0.118 18.248 0.454 0.97 4928.37 8335.9
8659 0.089 18.248 0.444 0.97 4932.04 8301.8
8660 0.049 18.248 0.413 0.99 4932.45 8301.8
8661 0.064 18.248 0.453 0.98 4932.80 8301.8
8662 0.076 18.248 0.431 0.97 4933.13 8301.8
8663 0.114 18.248 0.430 0.96 4933.52 8301.8
8664 0.068 18.248 0.446 0.98 4933.90 8301.8
8665 0.100 18.248 0.447 0.97 4934.25 8301.8
8666 0.071 18.248 0.428 0.98 4934.52 8301.8
8667 0.049 18.248 0.421 0.98 4934.93 8301.8
8668 0.079 18.248 0.474 0.97 4935.31 8302.0
8669 0.086 18.248 0.465 0.98 4935.66 8302.0
8670 0.046 18.248 0.406 0.99 4935.97 8302.1
8672 0.088 18.248 0.427 0.97 4939.71 8377.3
8673 0.078 18.248 0.459 0.98 4940.07 8377.3
8674 0.080 18.248 0.451 0.97 4940.37 8377.3
8675 0.084 18.248 0.427 0.97 4940.72 8377.3
8676 0.105 18.248 0.410 0.96 4941.11 8377.3
8677 0.067 18.248 0.438 0.98 4941.48 8377.3
8678 0.047 18.248 0.443 0.98 4941.88 8377.3
8679 0.073 18.248 0.444 0.98 4942.26 8377.5
8680 0.093 18.248 0.469 0.97 4942.63 8377.6
8681 0.126 18.248 0.467 0.96 4942.94 8377.6
8682 0.058 18.248 0.425 0.98 4943.29 8377.7
8683 0.057 18.248 0.437 0.99 4943.65 8377.7
8685 0.095 18.248 0.469 0.97 4947.38 8481.7
8686 0.074 18.248 0.425 0.98 4947.74 8429.9
8687 0.085 18.248 0.426 0.98 4948.14 8378.1
8688 0.057 18.248 0.431 0.98 4948.52 8378.1
8689 0.058 18.248 0.458 0.98 4948.90 8378.1
8690 0.078 18.248 0.463 0.97 4949.25 8378.5
8691 0.078 18.248 0.446 0.97 4949.60 8378.6
8692 0.099 18.248 0.441 0.97 4949.97 8378.6
8693 0.070 18.248 0.414 0.98 4950.35 8378.6
8694 0.122 18.248 0.417 0.96 4950.68 8378.6
8695 0.031 18.248 0.426 0.99 4951.08 8378.6
8696 0.088 18.248 0.452 0.98 4951.35 8378.6
8698 0.054 18.248 0.429 0.99 4955.11 8399.5
8699 0.092 18.248 0.460 0.97 4955.48 8399.5
8700 0.083 18.248 0.431 0.97 4955.86 8399.5
8701 0.071 18.248 0.411 0.98 4956.20 8399.5
8702 0.067 18.248 0.438 0.98 4956.57 8399.5
8703 0.099 18.248 0.452 0.97 4956.92 8399.5
8704 0.109 18.248 0.419 0.97 4957.25 8399.5
8705 0.076 18.248 0.460 0.98 4957.63 8399.5
8706 0.048 18.248 0.460 0.99 4957.90 8360.5
8707 0.042 18.248 0.405 0.99 4958.27 8360.5
8708 0.056 18.248 0.425 0.98 4958.64 8360.5
8709 0.093 18.248 0.459 0.97 4959.00 8360.5
8711 0.065 18.248 0.433 0.98 4962.67 8420.7
8712 0.101 18.248 0.454 0.97 4963.05 8362.1
8713 0.078 18.248 0.408 0.97 4963.43 8362.1
8714 0.081 18.248 0.440 0.98 4963.81 8362.1
8715 0.076 18.248 0.443 0.98 4964.15 8362.1
8716 0.096 18.248 0.466 0.97 4964.49 8362.1
8717 0.083 18.248 0.433 0.97 4964.88 8362.1
8718 0.063 18.248 0.443 0.98 4965.26 8362.1
8719 0.092 18.248 0.422 0.97 4965.61 8362.1
8720 0.065 18.248 0.443 0.98 4965.99 8362.3
8721 0.066 18.248 0.445 0.98 4966.38 8362.3
8722 0.097 18.248 0.453 0.97 4966.63 8362.3
8724 0.093 18.248 0.422 0.97 4970.32 8391.2
8725 0.072 18.248 0.464 0.98 4970.69 8348.5
8726 0.057 18.248 0.441 0.98 4971.11 8348.5
8727 0.090 18.248 0.436 0.96 4971.44 8348.5
8728 0.107 18.248 0.407 0.96 4971.74 8348.6
8729 0.073 18.248 0.422 0.98 4972.13 8348.6
8730 0.091 18.248 0.446 0.97 4972.48 8348.6
8731 0.072 18.248 0.467 0.98 4972.84 8348.8
8732 0.067 18.248 0.432 0.98 4973.21 8349.0
8733 0.124 18.248 0.463 0.96 4973.57 8349.0
8734 0.062 18.248 0.434 0.97 4973.94 8349.0
8735 0.053 18.248 0.430 0.98 4974.31 8349.0
8737 0.064 18.248 0.446 0.98 4978.09 8352.9
8738 0.140 18.248 0.430 0.96 4978.46 8352.9
8739 0.055 18.248 0.435 0.98 4978.89 8353.1
8740 0.072 18.248 0.442 0.98 4979.25 8353.1
8741 0.067 18.248 0.464 0.98 4979.56 8353.1
8742 0.059 18.248 0.426 0.98 4979.93 8353.2
8743 0.070 18.248 0.461 0.98 4980.28 8353.3
8744 0.045 18.248 0.422 0.99 4980.67 8353.3
8745 0.131 18.248 0.422 0.96 4981.01 8353.3
8746 0.067 18.248 0.420 0.98 4981.41 8353.3
8747 0.093 18.248 0.483 0.97 4981.76 8353.3
8748 0.081 18.248 0.443 0.97 4982.04 8353.3
8750 0.050 18.248 0.409 0.98 4985.80 8421.0
8751 0.085 18.248 0.481 0.97 4986.10 8421.0
8752 0.068 18.248 0.425 0.98 4986.51 8421.0
8753 0.069 18.248 0.428 0.98 4986.86 8366.9
8754 0.085 18.248 0.458 0.97 4987.23 8366.9
8755 0.134 18.248 0.464 0.95 4987.60 8367.1
8756 0.061 18.248 0.439 0.98 4987.97 8367.1
8757 0.098 18.248 0.443 0.97 4988.29 8367.1
8758 0.090 18.248 0.456 0.97 4988.63 8367.1
8759 0.058 18.248 0.419 0.98 4989.00 8367.3
8760 0.058 18.248 0.442 0.98 4989.39 8367.3
8761 0.064 18.248 0.427 0.98 4989.71 8367.4
8763 0.116 18.248 0.475 0.96 4993.44 8425.5
8764 0.119 18.248 0.444 0.97 4993.77 8425.6
8765 0.070 18.248 0.455 0.98 4994.07 8425.6
8766 0.064 18.248 0.422 0.98 4994.43 8425.9
8767 0.067 18.248 0.432 0.98 4994.80 8425.9
8768 0.060 18.248 0.463 0.98 4995.16 8425.9
8769 0.046 18.248 0.441 0.99 4995.54 8425.9
8770 0.088 18.248 0.433 0.97 4995.92 8425.9
8771 0.094 18.248 0.412 0.97 4996.28 8425.9
8772 0.049 18.248 0.448 0.98 4996.64 8425.9
8773 0.046 18.248 0.437 0.98 4997.00 8425.9
8774 0.089 18.248 0.414 0.97 4997.32 8425.9
8776 0.100 18.248 0.453 0.97 5000.96 8493.0
8777 0.057 18.248 0.436 0.98 5001.35 8493.0
8778 0.067 18.248 0.436 0.98 5001.70 8493.0
8779 0.086 18.248 0.441 0.97 5002.09 8493.0
8780 0.066 18.248 0.439 0.98 5002.45 8389.4
8781 0.051 18.248 0.443 0.98 5002.81 8389.4
8782 0.069 18.248 0.464 0.98 5003.17 8389.4
8783 0.042 18.248 0.426 0.99 5003.52 8389.7
8784 0.112 18.248 0.410 0.97 5003.92 8351.1
8785 0.111 18.248 0.465 0.96 5004.24 8351.1
8786 0.082 18.248 0.432 0.97 5004.61 8351.1
8787 0.098 18.248 0.464 0.97 5004.88 8351.1
8789 0.052 18.248 0.460 0.98 5008.60 8452.0
8790 0.081 18.248 0.466 0.97 5008.93 8452.0
8791 0.091 18.248 0.436 0.97 5009.30 8452.1
8792 0.086 18.248 0.456 0.97 5009.62 8397.0
8793 0.098 18.248 0.424 0.97 5009.99 8397.0
8794 0.086 18.248 0.457 0.98 5010.42 8397.0
8795 0.081 18.248 0.439 0.98 5010.77 8397.0
8796 0.159 18.248 0.456 0.94 5011.07 8397.1
8797 0.073 18.248 0.412 0.98 5011.43 8397.1
8798 0.047 18.248 0.435 0.99 5011.79 8397.1
8799 0.046 18.248 0.414 0.99 5012.15 8397.1
8800 0.082 18.248 0.452 0.97 5012.54 8397.1
8802 0.254 18.248 0.390 0.93 5016.06 8417.3
8803 0.037 18.248 0.436 0.99 5016.44 8418.3
8804 0.060 18.248 0.439 0.98 5016.79 8379.7
8805 0.088 18.248 0.440 0.97 5017.13 8379.7
8806 0.136 18.248 0.462 0.96 5017.43 8379.7
8807 0.039 18.248 0.418 0.99 5017.79 8379.7
8808 0.063 18.248 0.445 0.98 5018.15 8379.7
8809 0.049 18.248 0.457 0.98 5018.49 8380.0
8810 0.061 18.248 0.458 0.98 5018.86 8380.0
8811 0.082 18.248 0.410 0.98 5019.22 8380.0
8812 0.058 18.248 0.457 0.98 5019.59 8380.0
8813 0.157 18.248 0.435 0.95 5019.97 8380.2
8814 0.261 18.248 0.442 0.91 5020.14 8380.2
8816 0.078 18.248 0.434 0.98 5023.92 8477.9
8817 0.102 18.248 0.437 0.98 5024.25 8477.9
8818 0.090 18.248 0.407 0.97 5024.59 8477.9
8819 0.079 18.248 0.455 0.98 5024.98 8478.1
8820 0.075 18.248 0.440 0.98 5025.38 8478.1
8821 0.090 18.248 0.463 0.97 5025.76 8478.3
8822 0.119 18.248 0.444 0.96 5026.12 8478.3
8823 0.101 18.248 0.437 0.97 5026.49 8478.3
8824 0.076 18.248 0.441 0.97 5026.85 8478.3
8825 0.066 18.248 0.463 0.98 5027.19 8478.3
8826 0.054 18.248 0.424 0.98 5027.57 8478.3
8827 0.064 18.248 0.458 0.98 5027.85 8478.3
8829 0.120 18.248 0.428 0.97 5031.55 8466.4
8830 0.076 18.248 0.445 0.98 5031.94 8466.4
8831 0.094 18.248 0.424 0.97 5032.28 8466.4
8832 0.088 18.248 0.469 0.97 5032.63 8466.4
8833 0.065 18.248 0.451 0.98 5033.01 8466.6
8834 0.055 18.248 0.453 0.98 5033.30 8466.9
8835 0.100 18.248 0.462 0.97 5033.63 8466.9
8836 0.130 18.248 0.423 0.96 5034.00 8466.9
8837 0.071 18.248 0.489 0.97 5034.33 8466.9
8838 0.052 18.248 0.415 0.99 5034.71 8466.9
8839 0.221 18.248 0.423 0.93 5035.06 8466.9
8840 0.038 18.248 0.433 0.99 5035.45 8466.9
8841 0.149 18.248 0.519 0.96 5035.61 8466.9
8843 0.094 18.248 0.443 0.97 5039.56 8568.4
8844 0.085 18.248 0.446 0.97 5039.95 8568.4
8845 0.062 18.248 0.427 0.98 5040.31 8568.4
8846 0.084 18.248 0.446 0.97 5040.67 8568.4
8847 0.072 18.248 0.454 0.98 5041.02 8568.4
8848 0.201 18.248 0.408 0.94 5041.38 8568.4
8849 0.093 18.248 0.438 0.97 5041.73 8568.4
8850 0.096 18.248 0.435 0.98 5042.14 8521.5
8851 0.139 18.248 0.449 0.95 5042.50 8521.5
8852 0.093 18.248 0.471 0.97 5042.89 8521.5
8853 0.048 18.248 0.442 0.99 5043.27 8521.5
8854 0.079 18.248 0.510 0.97 5043.48 8521.5
8856 0.097 18.248 0.449 0.97 5047.26 8609.1
8857 0.055 18.248 0.429 0.99 5047.58 8609.1
8858 0.079 18.248 0.421 0.97 5047.95 8550.6
8859 0.057 18.248 0.431 0.98 5048.31 8550.6
8860 0.060 18.248 0.435 0.98 5048.66 8550.7
8861 0.062 18.248 0.447 0.98 5049.05 8550.8
8862 0.096 18.248 0.463 0.97 5049.38 8550.8
8863 0.056 18.248 0.435 0.98 5049.68 8550.8
8864 0.037 18.248 0.431 0.99 5050.07 8550.9
8865 0.071 18.248 0.439 0.98 5050.45 8550.9
8866 0.091 18.248 0.446 0.97 5050.82 8498.7
8867 0.099 18.248 0.449 0.97 5051.17 8498.7
8869 0.056 18.248 0.444 0.98 5054.97 8586.3
8870 0.062 18.248 0.447 0.98 5055.33 8586.2
8871 0.074 18.248 0.449 0.98 5055.68 8536.9
8872 0.072 18.248 0.434 0.98 5056.04 8536.9
8873 0.116 18.248 0.440 0.96 5056.37 8537.1
8874 0.102 18.248 0.428 0.97 5056.75 8537.1
8875 0.057 18.248 0.435 0.98 5057.12 8537.3
8876 0.126 18.248 0.428 0.95 5057.52 8537.4
8877 0.056 18.248 0.441 0.98 5057.90 8537.6
8878 0.080 18.248 0.430 0.98 5058.27 8516.9
8879 0.072 18.248 0.445 0.98 5058.64 8516.9
8880 0.101 18.248 0.431 0.96 5058.89 8517.0
8882 0.080 18.248 0.440 0.98 5062.77 8608.8
8883 0.058 18.248 0.441 0.98 5063.14 8568.8
8884 0.065 18.248 0.439 0.98 5063.51 8568.8
8885 0.116 18.248 0.481 0.96 5063.88 8511.3
8886 0.075 18.248 0.430 0.98 5064.28 8511.3
8887 0.103 18.248 0.428 0.97 5064.60 8511.3
8888 0.055 18.248 0.437 0.98 5064.96 8511.6
8889 0.071 18.248 0.435 0.98 5065.34 8511.6
8890 0.092 18.248 0.472 0.97 5065.72 8511.6
8891 0.113 18.248 0.410 0.96 5066.06 8511.6
8892 0.049 18.248 0.453 0.99 5066.43 8511.6
8893 0.314 18.248 0.389 0.91 5066.61 8511.6
8895 0.073 18.248 0.431 0.98 5070.38 8549.3
8896 0.125 18.248 0.440 0.96 5070.73 8549.6
8897 0.077 18.248 0.462 0.97 5071.09 8549.6
8898 0.107 18.248 0.409 0.97 5071.44 8549.6
8899 0.077 18.248 0.426 0.97 5071.81 8549.6
8900 0.037 18.248 0.435 0.99 5072.14 8549.8
8901 0.057 18.248 0.436 0.98 5072.46 8549.8
8902 0.091 18.248 0.412 0.98 5072.83 8549.8
8903 0.090 18.248 0.453 0.97 5073.16 8549.8
8904 0.067 18.248 0.462 0.98 5073.54 8549.8
8905 0.097 18.248 0.445 0.97 5073.93 8549.8
8906 0.061 18.248 0.441 0.98 5074.26 8549.8
8908 0.078 18.248 0.437 0.97 5078.03 8504.0
8909 0.042 18.248 0.437 0.99 5078.44 8504.0
8910 0.098 18.248 0.459 0.97 5078.83 8504.0
8911 0.100 18.248 0.435 0.97 5079.19 8454.1
8912 0.036 18.248 0.489 0.99 5079.47 8454.1
8913 0.041 18.248 0.425 0.99 5079.85 8454.1
8914 0.084 18.248 0.430 0.98 5080.22 8454.1
8915 0.063 18.248 0.425 0.98 5080.60 8454.1
8916 0.085 18.248 0.438 0.97 5080.95 8454.1
8917 0.108 18.248 0.445 0.96 5081.30 8454.1
8918 0.067 18.248 0.455 0.98 5081.64 8454.1
8919 0.091 18.248 0.409 0.97 5081.96 8454.1
8921 0.122 18.248 0.420 0.97 5085.68 8543.6
8922 0.087 18.248 0.456 0.97 5086.04 8543.6
8923 0.055 18.248 0.412 0.98 5086.40 8543.6
8924 0.088 18.248 0.384 0.97 5086.76 8543.6
8925 0.086 18.248 0.477 0.97 5087.10 8543.6
8926 0.131 18.248 0.423 0.97 5087.48 8543.6
8927 0.099 18.248 0.495 0.97 5087.87 8520.3
8928 0.128 18.248 0.432 0.96 5088.23 8520.5
8929 0.082 18.248 0.488 0.97 5088.59 8520.5
8930 0.046 18.248 0.451 0.99 5088.93 8520.5
8931 0.071 18.248 0.428 0.98 5089.31 8520.5
8932 0.032 18.248 0.456 0.99 5089.55 8520.6
8934 0.149 18.248 0.448 0.96 5093.25 8529.0
8935 0.070 18.248 0.430 0.98 5093.66 8529.0
8936 0.063 18.248 0.451 0.98 5094.02 8529.0
8937 0.071 18.248 0.426 0.98 5094.39 8475.6
8938 0.046 18.248 0.415 0.98 5094.81 8475.6
8939 0.113 18.248 0.466 0.97 5095.18 8475.6
8940 0.058 18.248 0.430 0.98 5095.53 8475.6
8941 0.077 18.248 0.427 0.97 5095.89 8475.6
8942 0.093 18.248 0.448 0.97 5096.25 8475.6
8943 0.068 18.248 0.450 0.98 5096.59 8475.6
8944 0.079 18.248 0.441 0.97 5096.96 8475.6
8945 0.118 18.248 0.455 0.97 5097.19 8475.6
8947 0.056 18.248 0.452 0.98 5100.92 8574.0
8948 0.094 18.248 0.427 0.97 5101.26 8574.2
8949 0.077 18.248 0.432 0.97 5101.63 8574.2
8950 0.080 18.248 0.477 0.97 5101.98 8521.5
8951 0.073 18.248 0.417 0.98 5102.36 8521.5
8952 0.109 18.248 0.449 0.97 5102.72 8521.5
8953 0.047 18.248 0.435 0.99 5103.05 8521.5
8954 0.102 18.248 0.416 0.97 5103.33 8521.5
8955 0.048 18.248 0.420 0.98 5103.71 8521.6
8956 0.070 18.248 0.444 0.98 5104.10 8521.6
8957 0.096 18.248 0.457 0.97 5104.46 8521.6
8958 0.146 18.248 0.440 0.95 5104.81 8521.6
8960 0.088 18.248 0.420 0.97 5108.55 8604.7
8961 0.057 18.248 0.461 0.98 5108.87 8604.7
8962 0.062 18.248 0.450 0.98 5109.23 8555.1
8963 0.066 18.248 0.429 0.98 5109.58 8555.1
8964 0.050 18.248 0.438 0.99 5109.93 8555.3
8965 0.073 18.248 0.462 0.97 5110.29 8555.3
8966 0.115 18.248 0.468 0.97 5110.65 8555.3
8967 0.080 18.248 0.423 0.97 5111.00 8555.3
8968 0.084 18.248 0.435 0.97 5111.38 8555.3
8969 0.080 18.248 0.417 0.98 5111.78 8555.3
8970 0.100 18.248 0.418 0.97 5112.16 8555.3
8971 0.067 18.248 0.481 0.99 5112.44 8555.3
8973 0.082 18.248 0.431 0.98 5116.16 8583.7
8974 0.087 18.248 0.455 0.97 5116.50 8536.0
8975 0.057 18.248 0.449 0.98 5116.85 8536.0
8976 0.054 18.248 0.429 0.98 5117.22 8536.0
8977 0.108 18.248 0.448 0.96 5117.55 8536.0
8978 0.068 18.248 0.435 0.98 5117.93 8536.2
8979 0.074 18.248 0.443 0.98 5118.27 8536.2
8980 0.109 18.248 0.445 0.97 5118.61 8536.2
8981 0.087 18.248 0.436 0.98 5118.98 8536.2
8982 0.088 18.248 0.425 0.97 5119.33 8536.2
8983 0.056 18.248 0.423 0.98 5119.73 8536.2
8984 0.112 18.248 0.446 0.96 5120.02 8536.2
8986 0.087 18.248 0.437 0.97 5123.88 8517.0
8987 0.083 18.248 0.442 0.97 5124.25 8517.0
8988 0.076 18.248 0.463 0.97 5124.62 8517.0
8989 0.063 18.248 0.428 0.98 5125.03 8517.0
8990 0.105 18.248 0.462 0.96 5125.40 8517.0
8991 0.054 18.248 0.461 0.98 5125.76 8517.0
8992 0.089 18.248 0.438 0.97 5126.15 8517.0
8993 0.085 18.248 0.432 0.97 5126.51 8517.0
8994 0.116 18.248 0.427 0.96 5126.90 8517.0
8995 0.064 18.248 0.425 0.98 5127.26 8517.0
8996 0.060 18.248 0.422 0.98 5127.65 8517.0
8997 0.262 18.248 0.439 0.91 5127.83 8517.0
8999 0.061 18.248 0.433 0.98 5131.64 8583.2
9000 0.105 18.248 0.448 0.97 5132.03 8583.2
9001 0.064 18.248 0.444 0.98 5132.38 8583.2
9002 0.124 18.248 0.435 0.96 5132.74 8583.2
9003 0.062 18.248 0.433 0.98 5133.10 8583.2
9004 0.060 18.248 0.469 0.98 5133.34 8583.2
9005 0.042 18.248 0.417 0.99 5133.73 8583.2
9006 0.086 18.248 0.423 0.97 5134.06 8583.2
9007 0.069 18.248 0.452 0.98 5134.46 8583.2
9008 0.119 18.248 0.456 0.96 5134.80 8532.0
9009 0.091 18.248 0.441 0.98 5135.16 8532.0
9010 0.068 18.248 0.435 0.98 5135.51 8532.0
9012 0.041 18.248 0.439 0.99 5139.31 8602.3
9013 0.086 18.248 0.431 0.97 5139.69 8602.3
9014 0.087 18.248 0.468 0.97 5140.08 8602.3
9015 0.088 18.248 0.416 0.97 5140.42 8602.3
9016 0.055 18.248 0.433 0.98 5140.79 8602.4
9017 0.060 18.248 0.413 0.98 5141.16 8602.7
9018 0.111 18.248 0.457 0.96 5141.51 8547.7
9019 0.101 18.248 0.459 0.97 5141.86 8547.7
9020 0.058 18.248 0.445 0.98 5142.24 8547.7
9021 0.056 18.248 0.471 0.98 5142.59 8547.7
9022 0.058 18.248 0.440 0.98 5142.92 8547.7
9023 0.068 18.248 0.403 0.98 5143.22 8547.9
9025 0.043 18.248 0.426 0.99 5146.94 8599.1
9026 0.087 18.248 0.401 0.97 5147.31 8599.4
9027 0.091 18.248 0.415 0.97 5147.66 8599.4
